Type,Family,Model Name,Input Size,Accuracy,Max BS,Optimal BS,Throughput,Latency,Energy,DONE
TBD,TBD,xcit_small_24_p8_224.fb_dist_in1k,224,84.876,,96.0,1214.338227034804,79.056075725,249.6787208104887,True
TBD,TBD,xcit_small_24_p8_224.fb_in1k,224,83.854,,96.0,1216.6479507070171,78.90629613333334,248.40792311662497,True
TBD,TBD,xcit_small_24_p8_384.fb_dist_in1k,384,85.582,,32.0,411.6076102436259,77.74463890163935,735.7709133376638,True
TBD,TBD,xcit_tiny_12_p16_224.fb_dist_in1k,224,78.578,,896.0,15923.07992720864,56.27323324852071,19.208482244098427,True
TBD,TBD,xcit_tiny_12_p16_224.fb_in1k,224,77.142,,896.0,15925.96963762821,56.26241121893491,19.166780795695928,True
TBD,TBD,xcit_tiny_12_p16_384.fb_dist_in1k,384,80.952,,256.0,6000.806477294975,42.662795529147985,50.53255855043565,True
TBD,TBD,xcit_tiny_12_p8_224.fb_dist_in1k,224,81.212,,256.0,4895.703883032047,52.292857813186814,62.30838800341132,True
TBD,TBD,xcit_tiny_12_p8_224.fb_in1k,224,79.712,,256.0,4919.790977487978,52.03574967759563,62.44983136842556,True
TBD,TBD,xcit_tiny_12_p8_384.fb_dist_in1k,384,82.392,,80.0,1646.4088488743946,48.591904215384616,184.95584639329743,True
TBD,TBD,xcit_tiny_24_p16_224.fb_dist_in1k,224,80.466,,512.0,8344.165058491435,61.36093703896104,36.62337350061688,True
TBD,TBD,xcit_tiny_24_p16_224.fb_in1k,224,79.458,,512.0,8288.91033156457,61.778679980392155,36.877695020409774,True
TBD,TBD,xcit_tiny_24_p16_384.fb_dist_in1k,384,82.58,,160.0,3135.4693531768776,51.03013894117648,97.1704672028857,True
TBD,TBD,xcit_tiny_24_p8_224.fb_dist_in1k,224,82.58,,160.0,2472.284757681022,64.71874865986395,122.33494598873685,True
TBD,TBD,xcit_tiny_24_p8_224.fb_in1k,224,81.89,,160.0,2479.8290032192426,64.5222978445946,122.24465072683701,True
TBD,TBD,xcit_tiny_24_p8_384.fb_dist_in1k,384,83.784,,64.0,856.9012807789318,74.68909003149606,352.50161958875,True
